sicaklik,mq7,mq135,toz,event_label
26.13,0.007424,0.853012,0.249883,3
21.02,0.030984,1.261172,1.454941,2
21.81,0.00513,3.148085,5.986311,1
25.73,0.029952,0.654906,0.30109,4
24.34,0.004597,0.829004,0.195564,3
22.83,0.006518,0.143669,0.239254,0
21.31,0.006228,0.141994,0.147202,0
21.34,0.029929,1.102016,1.443214,2
24.45,0.006425,1.158363,0.156246,3
21.96,0.00507,0.211676,0.258098,0
20.39,0.031133,1.28703,1.260392,2
22.23,0.005895,0.156063,0.301007,0
27.56,0.025155,0.514931,0.19486,4
22.9,0.005733,0.144484,0.209645,0
25.34,0.005385,1.12602,0.180627,3
20.82,0.004416,0.129478,0.24,0
21.2,0.030425,0.90493,1.578086,2
21.62,0.003961,0.927479,0.181836,3
19.41,0.004361,1.170309,3.24089,1
20.89,0.004828,0.266119,0.215753,0
24.94,0.012075,0.549518,0.258092,4
20.91,0.004953,1.703686,2.35352,1
24.65,0.003778,0.659628,0.212167,3
26.32,0.018602,0.979077,0.189917,4
21.62,0.044157,0.917005,1.284501,2
23.4,0.005505,1.023595,0.164826,3
21.6,0.00417,0.133645,0.255724,0
24.04,0.013792,0.638982,0.247391,4
21.84,0.028191,1.498459,1.420158,2
21.24,0.032855,1.031921,1.206807,2
22.85,0.0057,0.62266,0.228679,3
25.38,0.012809,0.790236,0.189831,4
22.52,0.005967,1.028473,0.192574,3
21.92,0.005852,1.699626,4.427279,1
21.91,0.004185,0.257937,0.17602,0
21.86,0.005355,2.078867,2.494182,1
22.38,0.006304,0.126104,0.138228,0
24.69,0.018858,0.783305,0.239456,4
23.62,0.047754,1.206101,1.54647,2
21.89,0.027019,1.028041,1.694449,2
20.71,0.00592,2.98519,5.921502,1
24.26,0.024631,0.569431,0.147558,4
24.07,0.004336,0.172481,0.179617,0
24.54,0.011321,0.766066,0.224473,4
24.77,0.026115,0.516839,0.246142,4
24.04,0.004676,0.894784,0.227198,3
22.82,0.007513,0.202793,0.201784,0
22.1,0.007299,2.324507,3.139247,1
22.64,0.003247,0.651129,0.210559,3
21.43,0.039893,1.397387,1.072395,2
22.27,0.017289,0.837992,0.151059,4
20.64,0.004145,2.055852,4.438367,1
21.78,0.004801,1.955992,4.706809,1
21.93,0.004237,1.439656,4.570811,1
25.22,0.005696,0.70488,0.250693,3
25.76,0.02568,0.651429,0.220219,4
21.12,0.004688,0.145042,0.197608,0
24.32,0.00424,3.043802,3.983976,1
22.26,0.02217,1.209267,1.429459,2
26.2,0.004954,0.651866,0.172602,3
23.53,0.028478,0.883701,0.22216,4
20.54,0.004662,0.310361,0.171511,0
25.14,0.025795,0.896511,0.214195,4
21.38,0.004236,2.789334,3.251742,1
22.67,0.049395,1.188596,1.846597,2
24.23,0.004437,1.16909,0.206224,3
22.25,0.025202,1.244443,1.030369,2
22.04,0.005798,2.785062,2.374111,1
23.75,0.036852,1.491616,0.916143,2
25.12,0.003852,1.134735,0.162799,3
25.99,0.0042,1.074829,0.139096,3
25.68,0.021669,0.981879,0.199007,4
23.22,0.004787,0.233044,0.166812,0
24.83,0.005058,1.121691,0.185587,3
21.37,0.005493,0.167162,0.184286,0
24.47,0.015309,0.891957,0.192725,4
25.64,0.006132,0.915781,0.229358,3
22.69,0.044131,1.143458,1.344413,2
23.51,0.00443,0.980667,0.219592,3
24.42,0.005495,0.739368,0.143748,3
23.45,0.006873,1.160904,0.235772,3
22.31,0.005949,2.120586,3.204411,1
22.21,0.005368,0.216488,0.130708,0
22.39,0.023884,0.904967,1.077303,2
21.83,0.00601,3.65847,4.85697,1
24.07,0.007017,0.612005,0.20012,3
22.06,0.005475,0.202234,0.190457,0
20.88,0.047102,1.048943,0.911661,2
21.18,0.007285,0.173108,0.217564,0
20.57,0.005736,2.997256,5.303562,1
25.3,0.005277,1.027488,0.158171,3
24.29,0.018278,0.797137,0.215303,4
23.38,0.003228,0.186114,0.22025,0
24.07,0.003339,3.695444,3.400139,1
22.95,0.033989,0.776776,1.213643,2
23.7,0.003445,0.947736,0.183512,3
21.53,0.004037,3.342836,2.909564,1
23.19,0.005092,0.183512,0.248398,0
22.36,0.004734,1.839315,5.328708,1
25.04,0.005236,0.990709,0.215094,3
22.89,0.039521,1.073567,1.447755,2
21.72,0.004472,0.109518,0.285907,0
21.11,0.004624,2.992739,4.468805,1
22.52,0.004013,0.973681,0.136029,3
21.1,0.004612,2.719992,4.777449,1
22.89,0.04683,0.507466,1.875332,2
21.22,0.00474,3.191495,4.344643,1
20.64,0.004322,0.221968,0.154372,0
20.67,0.005952,0.214181,0.1877,0
24.43,0.004259,0.747106,0.110921,3
22.92,0.004068,3.761698,2.472146,1
23.18,0.004575,0.99688,0.164261,3
23.92,0.004629,0.811758,0.149571,3
19.69,0.004551,0.097898,0.240924,0
21.19,0.005289,2.365578,5.99145,1
22.59,0.024681,0.608788,1.637496,2
21.13,0.045019,1.193329,1.665216,2
21.38,0.005991,0.21449,0.147315,0
21.1,0.004953,0.228168,0.182182,0
23.15,0.004394,0.200589,0.232102,0
22.56,0.005784,2.390636,2.233853,1
26.32,0.016396,0.56924,0.168999,4
22.94,0.007007,1.159236,0.229983,3
26.43,0.025866,0.790763,0.116583,4
22.52,0.003805,1.82551,2.303248,1
21.4,0.003248,1.063421,4.257668,1
21.32,0.007043,3.60111,4.382702,1
24.86,0.025423,0.5702,0.181981,4
22.67,0.005935,0.249336,0.245591,0
22.51,0.003711,1.026006,0.167711,3
22.87,0.006872,0.1825,0.178372,0
22.24,0.020025,0.731606,1.885466,2
22.14,0.005969,0.762436,0.208031,3
21.79,0.004093,1.455457,3.589777,1
26.07,0.010747,0.555109,0.204876,4
23.21,0.019534,0.830341,0.151127,4
18.76,0.006339,3.757597,5.630033,1
20.75,0.004541,0.230841,0.203565,0
22.59,0.004648,3.217908,2.34083,1
21.73,0.027001,0.524431,1.285752,2
25.93,0.029885,0.970019,0.182547,4
24.12,0.027274,0.748851,0.178535,4
21.09,0.047515,1.28943,1.524015,2
21.06,0.006578,0.219501,0.229044,0
23.46,0.004527,0.622954,0.163632,3
25.23,0.029939,0.926475,0.161462,4
25.84,0.004729,0.899902,0.152072,3
22.85,0.041213,1.267324,1.185126,2
21.75,0.005868,2.084024,4.499498,1
22.59,0.048404,0.93065,1.765029,2
22.1,0.002979,1.931054,5.503939,1
21.12,0.005493,1.177065,3.151154,1
25.89,0.017206,0.509873,0.229809,4
25.16,0.005005,0.151716,0.110634,0
23.16,0.005092,0.207352,0.270372,0
22.17,0.003843,0.256615,0.200872,0
21.84,0.006159,0.912604,0.154463,3
22.45,0.004289,0.204487,0.203474,0
20.34,0.005341,0.160899,0.241584,0
20.61,0.040087,1.425372,1.000987,2
21.8,0.004394,3.996471,2.96223,1
22.14,0.021688,1.289522,1.452779,2
23.97,0.004835,1.098977,0.184164,3
26.58,0.026973,0.620573,0.186214,4
22.57,0.003098,2.823732,5.917428,1
23.32,0.018745,0.868448,0.17701,4
22.07,0.005252,2.569521,4.417447,1
19.68,0.005977,0.135302,0.149602,0
24.82,0.00354,1.050659,0.192622,3
21.68,0.005476,2.699962,2.139953,1
23.17,0.039638,1.386239,1.650992,2
24.26,0.005511,0.844335,0.183954,3
22.56,0.006261,0.142072,0.213113,0
22.52,0.004294,3.636489,5.666219,1
23.37,0.004659,0.15715,0.165777,0
21.62,0.005601,0.250104,0.240941,0
24.47,0.004851,0.902025,0.21714,3
20.83,0.003903,3.27522,4.163738,1
20.62,0.004221,0.2294,0.194192,0
23.29,0.005966,1.180322,3.223172,1
22.3,0.00556,0.293624,0.16809,0
21.95,0.005827,0.165183,0.19473,0
26.27,0.012729,0.565614,0.256985,4
24.59,0.005736,0.781347,0.156352,3
24.24,0.005723,0.953198,0.285424,3
25.29,0.011769,0.506095,0.147508,4
21.44,0.004779,0.16289,0.183447,0
20.62,0.039899,0.792357,1.186697,2
22.53,0.005387,0.810146,0.104324,3
20.82,0.004473,0.222743,0.210447,0
25.2,0.003523,0.657112,0.146326,3
22.95,0.004268,0.815022,0.148837,3
23.5,0.006265,0.65071,0.100822,3
22.15,0.003978,0.926329,0.1475,3
21.97,0.004455,0.226142,0.171634,0
22.55,0.036147,1.429448,1.348854,2
21.99,0.005724,0.216206,0.178792,0
24.47,0.021902,0.619541,0.259216,4
23.46,0.004255,2.922633,4.319541,1
21.71,0.005557,3.471031,5.639814,1
25.01,0.005149,1.017202,0.145199,3
22.69,0.005049,0.677901,0.20541,3
22.3,0.004918,3.740365,4.858079,1
22.25,0.004217,0.220191,0.207757,0
24.03,0.004361,1.087597,0.213375,3
21.49,0.004183,0.275012,0.219303,0
26.06,0.027175,0.952757,0.233857,4
25.97,0.023509,0.924457,0.223988,4
23.58,0.004698,0.87455,0.140933,3
21.39,0.039149,1.476864,1.227966,2
24.32,0.015006,0.842594,0.146317,4
22.57,0.005283,1.015882,0.253319,3
21.31,0.042577,0.743343,1.92812,2
24.0,0.005932,1.11524,0.216083,3
22.15,0.004559,0.202549,0.225541,0
23.21,0.005547,0.938288,0.226211,3
22.96,0.023947,0.525804,1.955188,2
23.39,0.006606,0.753072,0.188549,3
24.86,0.012587,0.533092,0.202106,4
26.95,0.025963,0.90324,0.193366,4
23.67,0.041703,0.717514,1.875822,2
21.23,0.00522,0.277104,0.169114,0
22.18,0.00508,2.3157,3.775453,1
21.79,0.00447,2.742407,3.762634,1
25.58,0.027793,0.544778,0.177052,4
25.27,0.029352,0.695536,0.211844,4
21.3,0.004247,3.819897,5.694529,1
21.16,0.003832,3.533829,3.3868,1
21.2,0.038357,1.051176,1.193661,2
24.67,0.003855,1.143929,0.226035,3
20.61,0.038414,0.636436,1.978106,2
22.13,0.004871,0.227612,0.2129,0
26.7,0.02065,0.912649,0.187937,4
22.52,0.041647,0.987625,1.758953,2
22.97,0.005101,0.287774,0.190121,0
23.09,0.005453,0.817173,0.215888,3
22.81,0.006274,0.007288,0.166008,0
25.1,0.014443,0.521889,0.190733,4
21.71,0.003295,0.940242,0.151146,3
23.91,0.004995,0.995916,0.271509,3
22.01,0.003732,1.084723,5.686997,1
22.16,0.020491,0.982281,1.649297,2
22.0,0.020711,1.169626,1.276461,2
23.78,0.027772,0.632906,0.176322,4
22.66,0.004958,3.726097,2.89906,1
22.91,0.00542,0.178622,0.22816,0
24.28,0.01909,0.581107,0.255567,4
25.9,0.020013,0.656356,0.269719,4
22.99,0.030754,0.550189,0.832259,2
25.87,0.029338,0.69419,0.153416,4
23.84,0.005237,0.868871,0.184696,3
20.63,0.004629,1.035939,2.851061,1
23.63,0.005772,0.684598,0.204628,3
22.56,0.035858,1.211544,1.82082,2
23.01,0.005488,0.056229,0.181586,0
22.72,0.006558,0.888849,0.17202,3
26.15,0.015589,0.561432,0.241296,4
20.65,0.005992,0.23235,0.222329,0
20.42,0.004406,1.487607,4.235844,1
26.2,0.02317,0.56852,0.223406,4
20.82,0.005968,3.14179,3.534119,1
20.96,0.025061,1.174508,0.896549,2
21.15,0.003844,1.653299,4.068352,1
22.52,0.005808,0.14519,0.201446,0
22.29,0.034027,1.026073,0.863905,2
24.39,0.005793,1.155455,0.163635,3
20.0,0.003466,0.153781,0.235747,0
26.57,0.027281,0.50064,0.224795,4
22.56,0.025767,0.622583,0.23984,4
25.58,0.0284,0.538544,0.115506,4
23.01,0.005589,0.816884,0.158803,3
21.71,0.044439,0.507496,1.678037,2
21.37,0.005425,0.225954,0.214366,0
25.62,0.019345,0.60091,0.215476,4
24.51,0.024084,0.898689,0.208816,4
20.72,0.005094,0.151823,0.221603,0
22.4,0.035983,1.476462,0.946644,2
23.51,0.004986,0.245417,0.201788,0
21.01,0.042616,0.629088,1.999753,2
21.05,0.006251,1.054255,2.909468,1
25.22,0.003961,1.092908,0.22815,3
24.8,0.028895,0.819609,0.234409,4
25.56,0.017078,0.593127,0.175058,4
20.84,0.041354,0.540205,0.813145,2
23.43,0.025091,0.801357,0.241938,4
26.66,0.025843,0.959162,0.217318,4
22.85,0.005525,0.184051,0.26117,0
22.0,0.004982,0.134536,0.221087,0
25.05,0.006109,0.958739,0.161631,3
21.64,0.043888,0.867782,0.801179,2
22.6,0.006101,1.189051,2.056261,1
21.3,0.004695,0.279789,0.208872,0
22.6,0.003213,3.726773,3.508328,1
21.29,0.036231,1.396007,1.302933,2
21.22,0.005355,3.836443,5.54137,1
22.97,0.004977,0.187422,0.226464,0
24.24,0.002852,0.707312,0.217207,3
23.37,0.005681,0.780379,0.240333,3
24.52,0.003401,0.211196,0.171498,0
21.93,0.002887,0.30427,0.246633,0
28.13,0.02766,0.763691,0.189446,4
23.42,0.007137,1.134845,0.187611,3
22.98,0.005415,0.268251,0.268605,0
25.99,0.006703,1.10796,0.248199,3
22.95,0.00556,1.191076,0.173493,3
23.72,0.004637,0.884681,0.148564,3
21.56,0.004863,0.206814,0.160168,0
20.69,0.045568,0.682728,1.38604,2
23.08,0.028108,0.95198,1.863138,2
23.53,0.004544,1.153065,0.207563,3
21.32,0.005027,0.267524,0.159313,0
28.19,0.005069,1.053277,0.228549,3
22.21,0.029453,0.927343,1.307335,2
22.35,0.004535,0.20085,0.235079,0
24.01,0.038329,1.440769,1.232482,2
26.31,0.003582,1.116796,0.222452,3
21.75,0.046799,1.243826,1.308949,2
20.07,0.005843,2.684352,3.970466,1
22.33,0.038761,0.527621,1.263103,2
22.36,0.025875,1.328719,1.004267,2
23.38,0.007151,0.785753,0.214107,3
27.35,0.011249,0.981571,0.25386,4
21.84,0.003218,1.058813,5.741688,1
22.23,0.046405,1.198841,1.760397,2
23.55,0.004687,0.168826,0.208237,0
25.36,0.012741,0.554154,0.155892,4
25.23,0.027961,0.87366,0.254952,4
21.37,0.003985,1.901333,4.831816,1
21.14,0.041543,0.873457,1.240692,2
22.31,0.0438,0.588395,1.666959,2
26.58,0.02845,0.992964,0.207607,4
21.37,0.00477,3.157273,4.842454,1
23.6,0.034934,0.941049,1.326902,2
21.27,0.041552,1.199018,1.015837,2
22.32,0.004404,3.385201,5.496736,1
22.31,0.045035,1.008192,1.975072,2
25.52,0.02811,0.505797,0.282529,4
23.61,0.004966,2.781635,2.604444,1
24.96,0.017232,0.689757,0.126804,4
24.96,0.015996,0.8278,0.248616,4
21.75,0.025935,1.298796,1.195631,2
22.92,0.037345,1.195101,0.978534,2
21.72,0.03464,0.62302,0.922849,2
22.38,0.044167,1.39694,1.097066,2
22.24,0.004563,0.186643,0.235894,0
20.58,0.004122,1.768408,3.433927,1
21.01,0.021977,1.408377,1.006363,2
20.79,0.003989,0.190184,0.289082,0
23.96,0.004932,0.836244,0.297556,3
24.04,0.004529,0.87313,0.223493,3
21.98,0.038812,0.905235,1.57467,2
21.82,0.020963,1.491099,1.218552,2
21.63,0.005717,0.188058,0.20878,0
22.7,0.005449,1.063067,0.189212,3
25.39,0.028525,0.802747,0.169798,4
22.78,0.006709,3.601739,4.310764,1
23.2,0.007081,0.724502,0.164417,3
23.53,0.005732,1.96502,3.959747,1
24.36,0.004006,0.702596,0.20591,3
26.26,0.022058,0.931386,0.161231,4
20.98,0.005903,3.667346,4.686925,1
28.64,0.025002,0.640858,0.225349,4
22.52,0.005138,3.026932,3.969344,1
20.9,0.039324,1.429022,1.434372,2
21.11,0.006238,3.997498,5.974671,1
21.59,0.004473,3.743779,3.342266,1
25.76,0.012852,0.739283,0.233169,4
20.8,0.003612,0.098878,0.107946,0
23.58,0.010869,0.833883,0.210398,4
21.85,0.004747,0.631595,0.186467,3
24.93,0.020945,0.618766,0.181715,4
20.93,0.005811,0.180172,0.136689,0
21.48,0.00533,0.78153,0.160216,3
21.76,0.004526,0.259233,0.110655,0
26.84,0.015538,0.836694,0.191355,4
23.12,0.034884,1.30591,0.884265,2
24.55,0.003622,0.704118,0.159108,3
25.59,0.02766,0.789345,0.164772,4
21.3,0.004007,1.476794,2.23038,1
23.07,0.005793,1.307484,5.219254,1
21.39,0.007245,0.184317,0.226022,0
24.38,0.005715,1.028888,0.20137,3
21.23,0.004597,0.215714,0.151446,0
22.99,0.005216,1.705185,3.335061,1
26.02,0.005362,0.698245,0.181676,3
25.7,0.012546,0.525207,0.232092,4
22.1,0.025506,0.692745,1.792781,2
21.11,0.005299,2.666185,3.647168,1
28.11,0.023815,0.669704,0.197272,4
23.49,0.004978,0.193227,0.161444,0
22.82,0.006876,0.953819,0.208937,3
20.73,0.047975,0.740863,1.319402,2
22.6,0.002997,0.218169,0.216793,0
22.58,0.004311,0.223875,0.119733,0
22.41,0.029889,1.407655,1.371124,2
24.26,0.006219,0.219283,0.186717,0
23.15,0.032842,1.19062,1.204425,2
22.57,0.036515,0.767316,1.305004,2
21.36,0.039509,0.96349,1.596281,2
21.51,0.004946,0.181763,0.14612,0
22.63,0.006939,0.095074,0.23701,0
24.33,0.00462,0.618494,0.2544,3
22.31,0.004146,3.612455,5.390148,1
22.16,0.004243,3.928938,4.772656,1
24.01,0.005637,1.175868,0.177255,3
23.42,0.032248,0.737452,1.22737,2
21.04,0.002543,0.211229,0.196945,0
26.3,0.029817,0.53234,0.200606,4
23.78,0.003339,0.755994,0.22949,3
19.84,0.030231,0.559083,1.678905,2
22.22,0.004689,0.234214,0.155239,0
22.55,0.046413,0.522023,0.924492,2
22.74,0.006941,1.198755,0.191323,3
24.03,0.005029,0.984696,0.255725,3
23.89,0.005156,2.616196,4.005993,1
26.43,0.022507,0.597451,0.171403,4
22.15,0.033743,1.354487,1.628334,2
20.77,0.003676,3.820168,4.504319,1
23.95,0.023831,0.922042,0.22536,4
22.09,0.00643,0.163656,0.203641,0
22.37,0.003643,1.994617,3.648456,1
21.74,0.006695,0.252891,0.147492,0
24.04,0.040137,1.250455,1.859855,2
21.58,0.005306,3.995606,4.378407,1
22.7,0.003225,0.853888,0.195642,3
25.27,0.016584,0.725136,0.177823,4
23.3,0.005839,0.932386,0.201196,3
23.16,0.005195,1.82027,5.037842,1
26.22,0.017263,0.591203,0.256798,4
22.09,0.006855,0.25835,0.237838,0
21.87,0.023001,1.238945,0.981011,2
21.01,0.005482,3.443902,4.760712,1
26.34,0.013087,0.560683,0.212684,4
22.5,0.042621,1.080114,1.897754,2
22.11,0.005654,2.608777,3.061223,1
24.35,0.004624,0.689232,0.187537,3
25.6,0.004903,0.640567,0.217537,3
23.4,0.004161,1.152326,0.170983,3
22.89,0.046529,1.020377,1.036615,2
22.62,0.005936,0.98068,0.230204,3
21.27,0.043815,1.006865,1.117635,2
21.43,0.004903,1.518794,5.509625,1
23.78,0.004282,0.745019,0.216645,3
25.26,0.022899,0.663989,0.175754,4
23.61,0.004639,0.189466,0.245755,0
24.35,0.004788,0.28488,0.189457,0
22.02,0.005357,1.548395,4.388936,1
22.2,0.005768,2.927424,4.393073,1
21.82,0.040663,1.015492,0.807694,2
26.1,0.004913,0.960402,0.237834,3
21.49,0.004167,3.754636,2.727978,1
22.54,0.041058,0.775597,1.69455,2
20.08,0.048423,0.703508,1.932241,2
23.97,0.017508,0.616287,0.159312,4
24.71,0.010012,0.844102,0.19808,4
21.09,0.037225,1.496399,1.979807,2
22.83,0.005159,3.370813,4.860599,1
22.43,0.004828,0.628585,0.245554,3
21.41,0.005591,0.181654,0.276703,0
21.36,0.005436,3.962971,4.429547,1
22.31,0.003526,3.931832,5.979805,1
21.69,0.006833,0.244744,0.197364,0
27.65,0.027441,0.928041,0.164488,4
22.97,0.006278,1.179667,0.168103,3
27.7,0.023492,0.925021,0.178994,4
20.5,0.020161,1.253275,1.926614,2
22.55,0.043493,1.264883,1.281638,2
20.32,0.004723,1.754068,3.680399,1
24.04,0.005633,1.113159,0.171875,3
22.28,0.005536,1.203942,2.313546,1
24.77,0.02579,0.973092,0.201747,4
24.65,0.004867,0.73003,0.225614,3
22.85,0.004236,0.286604,0.226144,0
23.35,0.000988,2.496334,5.676552,1
22.26,0.040694,1.068561,1.473973,2
22.16,0.044306,0.601715,1.405238,2
22.98,0.038056,0.928619,1.27186,2
21.59,0.004946,1.705599,5.261439,1
20.63,0.004673,0.315663,0.174135,0
20.98,0.005489,0.120946,0.157946,0
25.84,0.021887,0.730325,0.215369,4
27.51,0.017111,0.568276,0.207883,4
18.98,0.004315,3.689864,5.050012,1
23.44,0.00439,3.220314,4.226851,1
20.34,0.043783,1.171589,1.050543,2
24.77,0.004209,1.06267,0.271923,3
25.18,0.004566,1.108594,0.229534,3
22.83,0.004016,1.090633,0.211404,3
20.69,0.004657,2.924589,2.520788,1
25.1,0.01082,0.703737,0.172506,4
21.93,0.021646,1.245857,1.767813,2
21.31,0.003447,3.110702,5.637634,1
24.28,0.011452,0.746015,0.231259,4
27.0,0.026042,0.852021,0.228289,4
20.25,0.004275,2.93711,3.20974,1
21.02,0.005418,1.683117,4.17103,1
21.29,0.006586,0.248034,0.171872,0
22.67,0.005478,0.201969,0.198188,0
19.86,0.040184,0.777974,1.481487,2
22.08,0.006737,0.176897,0.169374,0
23.06,0.005084,1.018196,0.159921,3
25.66,0.011273,0.670693,0.171282,4
22.86,0.00423,0.629726,0.136059,3
23.24,0.00456,1.15414,0.191627,3
22.64,0.042459,1.347331,1.068029,2
21.22,0.003787,0.25373,0.154691,0
20.41,0.002868,0.183809,0.236816,0
26.04,0.027602,0.696313,0.172824,4
23.43,0.025721,0.92531,1.236593,2
26.06,0.016524,0.545306,0.226789,4
22.77,0.004627,1.19843,0.211352,3
21.46,0.022951,0.797236,0.868636,2
21.59,0.04382,1.01061,1.780091,2
21.87,0.004426,0.214647,0.192208,0
23.38,0.004001,0.77837,0.19007,3
20.54,0.004393,1.184542,3.285802,1
22.72,0.005726,0.159368,0.183298,0
24.52,0.004445,0.87427,0.245743,3
25.2,0.021886,0.664445,0.159908,4
22.61,0.038831,0.662476,1.34683,2
23.68,0.02395,0.867056,0.167614,4
21.05,0.004857,0.269493,0.167923,0
23.78,0.037635,1.173632,0.867521,2
27.61,0.022955,0.620001,0.204438,4
23.5,0.005425,1.263583,2.039424,1
22.41,0.048144,0.629413,1.434941,2
21.62,0.005374,2.007092,2.110746,1
22.17,0.042593,0.653914,1.863847,2
27.23,0.017458,0.805042,0.184824,4
23.91,0.012223,0.835629,0.189691,4
26.5,0.006122,1.191227,0.173229,3
21.88,0.037025,1.34464,1.999945,2
23.85,0.004521,0.802337,0.182594,3
23.72,0.003745,0.781984,0.242629,3
23.91,0.048309,0.887276,1.494883,2
24.48,0.014619,0.549559,0.166507,4
22.33,0.006055,3.491937,5.337184,1
20.75,0.042256,1.244905,0.831213,2
19.38,0.005447,0.223097,0.219926,0
21.71,0.023497,1.198197,1.181756,2
20.76,0.005718,3.440395,3.123092,1
22.11,0.046454,1.112236,1.885017,2
26.79,0.024165,0.831761,0.264299,4
21.47,0.005455,0.185116,0.298596,0
24.16,0.024228,0.816617,0.141241,4
23.69,0.003666,0.792327,0.204793,3
22.86,0.004612,0.854626,0.212236,3
21.06,0.03054,1.342398,1.193819,2
20.86,0.029489,0.982703,1.112595,2
22.08,0.006973,0.158455,0.243618,0
22.42,0.021908,1.31373,1.810241,2
24.16,0.022369,1.189313,1.781996,2
20.6,0.004202,0.195218,0.142891,0
21.84,0.004899,0.173408,0.160554,0
21.74,0.005379,3.952828,2.717377,1
20.81,0.041156,0.799923,1.086035,2
26.72,0.029324,0.939067,0.326663,4
21.53,0.004094,0.211926,0.226231,0
21.36,0.00462,0.241868,0.190792,0
25.75,0.016772,0.879366,0.229112,4
24.97,0.003848,1.061093,0.194078,3
22.66,0.005369,0.972887,0.197613,3
24.65,0.004416,0.98221,0.215142,3
20.37,0.004148,0.230123,0.273263,0
20.78,0.023274,1.033948,1.832663,2
21.43,0.005583,2.777207,4.496167,1
25.0,0.018772,0.532967,0.177286,4
22.53,0.004875,0.263284,0.260166,0
23.82,0.005533,0.920183,0.288527,3
22.28,0.044719,1.139539,1.250954,2
24.88,0.003735,1.047913,0.223361,3
24.77,0.004897,0.92779,0.175186,3
26.46,0.020718,0.969702,0.228299,4
21.33,0.005861,3.920445,2.896473,1
24.89,0.02538,0.580311,0.19195,4
20.37,0.005596,0.217083,0.221901,0
25.44,0.004599,1.020989,0.163176,3
24.47,0.014105,0.740332,0.286852,4
22.88,0.005454,0.257234,0.183003,0
24.58,0.022557,0.747357,0.169454,4
25.11,0.006478,1.144585,0.179285,3
22.4,0.004516,1.937629,2.117774,1
22.23,0.006205,2.351983,3.149198,1
22.39,0.006817,3.890021,3.63802,1
26.62,0.029616,0.959671,0.175922,4
23.3,0.004959,0.174849,0.144063,0
21.23,0.040566,1.123946,1.53804,2
24.41,0.020335,0.680875,0.184714,4
21.59,0.004623,0.740789,0.186886,3
27.92,0.027767,0.611939,0.265909,4
27.02,0.005471,1.189601,0.128509,3
25.65,0.020652,0.945264,0.231639,4
25.68,0.026657,0.99357,0.205493,4
23.91,0.005417,1.543117,4.251878,1
24.4,0.005924,0.788378,0.241553,3
25.39,0.022988,0.705958,0.149896,4
20.84,0.004451,0.225757,0.176583,0
21.37,0.030635,0.542002,1.399575,2
22.07,0.044335,1.449665,1.190516,2
20.2,0.023847,0.902194,0.97156,2
24.85,0.023655,0.718049,0.208864,4
21.91,0.006221,2.398519,4.039548,1
20.98,0.036641,0.773047,1.262454,2
20.55,0.003749,0.200197,0.216741,0
27.08,0.025647,0.634942,0.198817,4
21.77,0.028634,0.82992,0.856037,2
23.37,0.005663,0.801465,0.082686,3
22.16,0.005404,1.883212,5.628911,1
22.32,0.028568,0.626655,0.931328,2
21.34,0.003105,0.251184,0.204628,0
22.93,0.019464,0.583569,0.223775,4
21.18,0.037325,0.716912,0.970838,2
24.65,0.003716,0.63115,0.168492,3
20.87,0.005585,0.28555,0.163168,0
21.13,0.032136,1.303626,1.917369,2
22.05,0.005509,0.207005,0.230681,0
22.41,0.005078,0.60128,0.143424,3
24.97,0.003662,1.025974,0.222569,3
22.69,0.006065,0.666314,0.185019,3
25.67,0.004009,0.704381,0.193172,3
26.75,0.016494,0.723633,0.222803,4
20.73,0.003396,2.816917,3.651089,1
24.76,0.016928,0.845007,0.257478,4
25.52,0.028555,0.958596,0.172759,4
22.5,0.027467,1.140783,0.826955,2
21.95,0.003054,0.179731,0.177783,0
22.7,0.004931,0.189952,0.136031,0
21.93,0.005793,0.143277,0.211787,0
23.95,0.015599,0.652077,0.168119,4
20.22,0.045358,1.124157,1.73452,2
21.92,0.025952,1.414341,1.96222,2
24.21,0.004096,0.623391,0.236269,3
21.59,0.005852,0.128703,0.164753,0
20.41,0.040978,1.445772,1.341254,2
22.93,0.003974,0.194037,0.198293,0
23.5,0.024056,0.825783,0.166232,4
